platform_account_name,trx_date,trx_desc,trx_type,trx_amt
Loanpad 60d Access,2023-06-04 08:09:00,Premium Interest,Interest,0.766356
Loanpad 60d Access,2023-06-05 08:09:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-06 08:10:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-07 08:09:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-08 08:10:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-09 08:11:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-10 08:10:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-11 08:10:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-12 08:09:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-13 08:10:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-14 08:10:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-15 08:10:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-16 08:10:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-17 08:10:00,Premium Interest,Interest,0.767835
Loanpad 60d Access,2023-06-18 08:12:00,Premium Interest,Interest,0.769315
Loanpad 60d Access,2023-06-19 08:09:00,Premium Interest,Interest,0.769315
Loanpad 60d Access,2023-06-20 08:13:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-06-21 08:13:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-06-22 08:13:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-06-23 08:10:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-06-24 08:10:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-06-25 08:08:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-06-26 08:08:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-06-27 08:12:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-06-28 08:10:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-06-29 08:13:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-06-30 08:09:00,Premium Interest,Interest,0.797808
Loanpad 60d Access,2023-07-01 08:12:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-02 08:12:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-03 08:13:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-04 08:11:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-05 08:12:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-06 08:12:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-07 08:14:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-08 08:12:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-09 08:10:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-10 08:10:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-11 08:12:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-12 08:12:00,Premium Interest,Interest,0.799342
Loanpad 60d Access,2023-07-13 08:14:00,Premium Interest,Interest,0.800876
Loanpad 60d Access,2023-07-14 08:11:00,Premium Interest,Interest,0.800876
Loanpad 60d Access,2023-07-15 08:10:00,Premium Interest,Interest,0.800876
Loanpad 60d Access,2023-07-16 08:10:00,Premium Interest,Interest,0.800876
Loanpad 60d Access,2023-07-17 08:10:00,Premium Interest,Interest,0.800876
Loanpad 60d Access,2023-07-18 08:13:00,Premium Interest,Interest,0.829479
Loanpad 60d Access,2023-07-19 08:14:00,Premium Interest,Interest,0.829479
Loanpad 60d Access,2023-07-20 08:10:00,Premium Interest,Interest,0.829479
Loanpad 60d Access,2023-07-21 08:09:00,Premium Interest,Interest,0.829479
Loanpad 60d Access,2023-07-22 08:12:00,Premium Interest,Interest,0.829479
Loanpad 60d Access,2023-07-23 08:12:00,Premium Interest,Interest,0.829479
Loanpad 60d Access,2023-07-24 08:11:00,Premium Interest,Interest,0.829479
Loanpad 60d Access,2023-07-25 08:11:00,Premium Interest,Interest,0.831068
Loanpad 60d Access,2023-07-26 08:12:00,Premium Interest,Interest,0.831068
Loanpad 60d Access,2023-07-27 08:12:00,Premium Interest,Interest,0.831068
Loanpad 60d Access,2023-07-28 08:14:00,Premium Interest,Interest,0.831068
Loanpad 60d Access,2023-07-29 08:12:00,Premium Interest,Interest,0.831068
Loanpad 60d Access,2023-07-30 08:10:00,Premium Interest,Interest,0.831068
Loanpad 60d Access,2023-07-31 08:12:00,Premium Interest,Interest,0.831068
Loanpad 60d Access,2023-08-01 08:17:00,Premium Interest,Interest,0.831068
Loanpad 60d Access,2023-08-02 08:12:00,Premium Interest,Interest,0.859726
Loanpad 60d Access,2023-08-03 08:12:00,Premium Interest,Interest,0.859726
Loanpad 60d Access,2023-08-04 08:14:00,Premium Interest,Interest,0.859726
Loanpad 60d Access,2023-08-05 08:11:00,Premium Interest,Interest,0.859726
Loanpad 60d Access,2023-08-06 08:10:00,Premium Interest,Interest,0.861369
Loanpad 60d Access,2023-08-07 08:12:00,Premium Interest,Interest,0.861369
Loanpad 60d Access,2023-08-08 08:12:00,Premium Interest,Interest,0.861369
Loanpad 60d Access,2023-08-09 08:14:00,Premium Interest,Interest,0.861369
Loanpad 60d Access,2023-08-10 08:16:00,Premium Interest,Interest,0.861369
Loanpad 60d Access,2023-08-11 08:10:00,Premium Interest,Interest,0.861369
Loanpad 60d Access,2023-08-12 08:13:00,Premium Interest,Interest,0.861369
Loanpad 60d Access,2023-08-13 08:11:00,Premium Interest,Interest,0.861369
Loanpad 60d Access,2023-08-14 08:11:00,Premium Interest,Interest,0.861369
Loanpad 60d Access,2023-08-15 08:16:00,Premium Interest,Interest,0.861369
Loanpad 60d Access,2023-08-16 08:13:00,Premium Interest,Interest,0.875726
Loanpad 60d Access,2023-08-17 08:11:00,Premium Interest,Interest,0.875726
Loanpad 60d Access,2023-08-18 08:14:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-19 08:12:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-20 08:12:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-21 08:12:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-22 08:15:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-23 08:11:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-24 08:12:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-25 08:14:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-26 08:13:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-27 08:12:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-28 08:11:00,Premium Interest,Interest,0.877397
Loanpad 60d Access,2023-08-29 08:12:00,Premium Interest,Interest,0.879068
Loanpad 60d Access,2023-08-30 08:14:00,Premium Interest,Interest,0.893479
Loanpad 60d Access,2023-08-31 08:12:00,Premium Interest,Interest,0.893479
Loanpad 60d Access,2023-09-01 08:15:00,Premium Interest,Interest,0.893479
Loanpad 60d Access,2023-09-02 08:17:00,Premium Interest,Interest,0.893479
Loanpad 60d Access,2023-09-03 08:11:00,Premium Interest,Interest,0.893479
Loanpad 60d Access,2023-09-04 08:12:00,Premium Interest,Interest,0.893479
Loanpad 60d Access,2023-09-05 08:13:00,Premium Interest,Interest,0.893479
Loanpad 60d Access,2023-09-06 08:15:00,Premium Interest,Interest,0.893479
Loanpad 60d Access,2023-09-07 08:10:00,Premium Interest,Interest,0.893479
Loanpad 60d Access,2023-09-08 08:12:00,Premium Interest,Interest,0.893479
Loanpad 60d Access,2023-09-09 08:11:00,Premium Interest,Interest,0.895178
Loanpad 60d Access,2023-09-10 08:11:00,Premium Interest,Interest,0.895178
Loanpad 60d Access,2023-09-11 08:13:00,Premium Interest,Interest,0.895178
Loanpad 60d Access,2023-09-12 08:14:00,Premium Interest,Interest,0.909616
Loanpad 60d Access,2023-09-13 08:12:00,Premium Interest,Interest,0.909616
Loanpad 60d Access,2023-09-14 08:10:00,Premium Interest,Interest,0.909616
Loanpad 60d Access,2023-09-15 08:11:00,Premium Interest,Interest,0.909616
Loanpad 60d Access,2023-09-16 08:12:00,Premium Interest,Interest,0.909616
Loanpad 60d Access,2023-09-17 08:10:00,Premium Interest,Interest,0.909616
Loanpad 60d Access,2023-09-18 08:11:00,Premium Interest,Interest,0.909616
Loanpad 60d Access,2023-09-19 08:12:00,Premium Interest,Interest,0.909616
Loanpad 60d Access,2023-09-20 08:14:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-09-21 08:16:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-09-22 08:17:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-09-23 08:18:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-09-24 08:11:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-09-25 08:13:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-09-26 08:14:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-09-27 08:13:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-09-28 08:13:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-09-29 08:14:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-09-30 08:18:00,Premium Interest,Interest,0.911342
Loanpad 60d Access,2023-10-01 08:14:00,Premium Interest,Interest,0.913068
Loanpad 60d Access,2023-10-02 08:10:00,Premium Interest,Interest,0.913068
Loanpad 60d Access,2023-10-03 08:16:00,Premium Interest,Interest,0.927561
Loanpad 60d Access,2023-10-04 08:14:00,Premium Interest,Interest,0.927561
Loanpad 60d Access,2023-10-05 08:13:00,Premium Interest,Interest,0.927561
Loanpad 60d Access,2023-10-06 08:16:00,Premium Interest,Interest,0.927561
Loanpad 60d Access,2023-10-07 08:12:00,Premium Interest,Interest,0.927561
Loanpad 60d Access,2023-10-08 08:12:00,Premium Interest,Interest,0.927561
Loanpad 60d Access,2023-10-09 08:12:00,Premium Interest,Interest,0.927561
Loanpad 60d Access,2023-10-10 08:12:00,Premium Interest,Interest,0.927561
Loanpad 60d Access,2023-10-11 08:12:00,Premium Interest,Interest,0.927561
Loanpad 60d Access,2023-10-12 08:13:00,Premium Interest,Interest,0.929315
Loanpad 60d Access,2023-10-13 08:13:00,Premium Interest,Interest,0.929315
Loanpad 60d Access,2023-10-14 08:15:00,Premium Interest,Interest,0.929315
Loanpad 60d Access,2023-10-15 08:12:00,Premium Interest,Interest,0.929315
Loanpad 60d Access,2023-10-16 08:11:00,Premium Interest,Interest,0.929315
Loanpad 60d Access,2023-10-17 08:14:00,Premium Interest,Interest,0.943835
Loanpad 60d Access,2023-10-18 08:14:00,Premium Interest,Interest,0.943835
Loanpad 60d Access,2023-10-19 08:14:00,Premium Interest,Interest,0.943835
Loanpad 60d Access,2023-10-20 08:15:00,Premium Interest,Interest,0.943835
Loanpad 60d Access,2023-10-21 08:14:00,Premium Interest,Interest,0.943835
Loanpad 60d Access,2023-10-22 08:14:00,Premium Interest,Interest,0.943835
Loanpad 60d Access,2023-10-23 08:12:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-10-24 08:17:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-10-25 08:15:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-10-26 08:13:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-10-27 08:16:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-10-28 08:13:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-10-29 08:14:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-10-30 08:11:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-10-31 08:13:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-11-01 08:15:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-11-02 08:14:00,Premium Interest,Interest,0.945616
Loanpad 60d Access,2023-11-03 08:13:00,Premium Interest,Interest,0.947397
Loanpad 60d Access,2023-11-04 08:16:00,Premium Interest,Interest,0.947397
Loanpad 60d Access,2023-11-05 08:15:00,Premium Interest,Interest,0.947397
Loanpad 60d Access,2023-11-06 08:17:00,Premium Interest,Interest,0.947397
Loanpad 60d Access,2023-11-07 08:15:00,Premium Interest,Interest,0.947397
Loanpad 60d Access,2023-11-08 08:15:00,Premium Interest,Interest,0.947397
Loanpad 60d Access,2023-11-09 08:20:00,Premium Interest,Interest,0.947397
Loanpad 60d Access,2023-11-10 08:14:00,Premium Interest,Interest,0.947397
Loanpad 60d Access,2023-11-11 08:23:00,Premium Interest,Interest,0.947397
Loanpad 60d Access,2023-11-12 08:10:00,Premium Interest,Interest,0.947397
Loanpad 60d Access,2023-11-13 08:14:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-14 08:14:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-15 08:13:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-16 08:15:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-17 08:14:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-18 08:19:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-19 08:15:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-20 08:11:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-21 08:12:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-22 08:14:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-23 08:14:00,Premium Interest,Interest,0.949178
Loanpad 60d Access,2023-11-24 08:12:00,Premium Interest,Interest,0.950958
Loanpad 60d Access,2023-11-25 08:13:00,Premium Interest,Interest,0.950958
Loanpad 60d Access,2023-11-26 08:12:00,Premium Interest,Interest,0.950958
Loanpad 60d Access,2023-11-27 08:12:00,Premium Interest,Interest,0.950958
Loanpad 60d Access,2023-11-28 08:13:00,Premium Interest,Interest,0.950958
Loanpad 60d Access,2023-11-29 08:16:00,Premium Interest,Interest,0.950958
Loanpad 60d Access,2023-11-30 08:14:00,Premium Interest,Interest,0.950958
Loanpad 60d Access,2023-12-01 08:15:00,Premium Interest,Interest,0.950958
Loanpad 60d Access,2023-12-02 08:14:00,Premium Interest,Interest,0.950958
Loanpad 60d Access,2023-12-03 08:14:00,Premium Interest,Interest,0.950958
Loanpad 60d Access,2023-12-04 08:14:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-05 08:20:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-06 08:12:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-07 08:17:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-08 08:18:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-09 08:14:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-10 08:15:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-11 08:11:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-12 08:12:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-13 08:16:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-14 08:14:00,Premium Interest,Interest,0.952739
Loanpad 60d Access,2023-12-15 08:17:00,Premium Interest,Interest,0.95452
Loanpad 60d Access,2023-12-16 08:15:00,Premium Interest,Interest,0.95452
Loanpad 60d Access,2023-12-17 08:14:00,Premium Interest,Interest,0.95452
Loanpad 60d Access,2023-12-18 08:11:00,Premium Interest,Interest,0.95452
Loanpad 60d Access,2023-12-19 08:16:00,Premium Interest,Interest,0.95452
Loanpad 60d Access,2023-12-20 08:16:00,Premium Interest,Interest,0.95452
Loanpad 60d Access,2023-12-21 08:18:00,Premium Interest,Interest,0.95452
Loanpad 60d Access,2023-12-22 08:17:00,Premium Interest,Interest,0.95452
Loanpad 60d Access,2023-12-23 08:15:00,Premium Interest,Interest,0.95452
Loanpad 60d Access,2023-12-24 08:13:00,Premium Interest,Interest,0.95452
Loanpad 60d Access,2023-12-25 08:13:00,Premium Interest,Interest,0.956301
Loanpad 60d Access,2023-12-26 08:14:00,Premium Interest,Interest,0.956301
Loanpad 60d Access,2023-12-27 08:17:00,Premium Interest,Interest,0.956301
Loanpad 60d Access,2023-12-28 08:16:00,Premium Interest,Interest,0.956301
Loanpad 60d Access,2023-12-29 08:15:00,Premium Interest,Interest,0.956301
Loanpad 60d Access,2023-12-30 08:15:00,Premium Interest,Interest,0.956301
Loanpad 60d Access,2023-12-31 08:14:00,Premium Interest,Interest,0.956301
Loanpad 60d Access,2024-01-01 08:15:00,Premium Interest,Interest,0.956301
Loanpad 60d Access,2024-01-02 08:14:00,Premium Interest,Interest,0.953688
Loanpad 60d Access,2024-01-03 08:21:00,Premium Interest,Interest,0.953688
Loanpad 60d Access,2024-01-04 08:16:00,Premium Interest,Interest,0.953688
Loanpad 60d Access,2024-01-05 08:17:00,Premium Interest,Interest,0.955464
Loanpad 60d Access,2024-01-06 08:15:00,Premium Interest,Interest,0.955464
Loanpad 60d Access,2024-01-07 08:15:00,Premium Interest,Interest,0.955464
Loanpad 60d Access,2024-01-08 08:13:00,Premium Interest,Interest,0.955464
Loanpad 60d Access,2024-01-09 08:20:00,Premium Interest,Interest,0.955464
Loanpad 60d Access,2024-01-10 08:13:00,Premium Interest,Interest,0.955464
Loanpad 60d Access,2024-01-11 08:15:00,Premium Interest,Interest,0.955464
Loanpad 60d Access,2024-01-12 08:17:00,Premium Interest,Interest,0.955464
Loanpad 60d Access,2024-01-13 08:13:00,Premium Interest,Interest,0.955464
Loanpad 60d Access,2024-01-14 08:14:00,Premium Interest,Interest,0.955464
Loanpad 60d Access,2024-01-15 08:14:00,Premium Interest,Interest,0.95724
Loanpad 60d Access,2024-01-16 08:18:00,Premium Interest,Interest,0.95724
Loanpad 60d Access,2024-01-17 08:18:00,Premium Interest,Interest,0.95724
Loanpad 60d Access,2024-01-18 08:17:00,Premium Interest,Interest,0.95724
Loanpad 60d Access,2024-01-19 08:17:00,Premium Interest,Interest,0.95724
Loanpad 60d Access,2024-01-20 08:17:00,Premium Interest,Interest,0.95724
Loanpad 60d Access,2024-01-21 08:17:00,Premium Interest,Interest,0.95724
Loanpad 60d Access,2024-01-22 08:15:00,Premium Interest,Interest,0.95724
Loanpad 60d Access,2024-01-23 08:18:00,Premium Interest,Interest,0.95724
Loanpad 60d Access,2024-01-24 08:20:00,Premium Interest,Interest,0.95724
Loanpad 60d Access,2024-01-25 08:19:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-01-26 08:18:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-01-27 08:13:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-01-28 08:19:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-01-29 08:14:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-01-30 08:17:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-01-31 08:18:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-02-01 08:19:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-02-02 08:18:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-02-03 08:18:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-02-04 08:15:00,Premium Interest,Interest,0.959016
Loanpad 60d Access,2024-02-05 08:14:00,Premium Interest,Interest,0.960792
Loanpad 60d Access,2024-02-06 08:21:00,Premium Interest,Interest,0.960792
Loanpad 60d Access,2024-02-07 08:15:00,Premium Interest,Interest,0.960792
Loanpad 60d Access,2024-02-08 08:18:00,Premium Interest,Interest,0.960792
Loanpad 60d Access,2024-02-09 08:13:00,Premium Interest,Interest,0.960792
Loanpad 60d Access,2024-02-10 08:15:00,Premium Interest,Interest,0.960792
Loanpad 60d Access,2024-02-11 08:14:00,Premium Interest,Interest,0.960792
Loanpad 60d Access,2024-02-12 08:15:00,Premium Interest,Interest,0.960792
Loanpad 60d Access,2024-02-13 08:13:00,Premium Interest,Interest,0.960792
Loanpad 60d Access,2024-02-14 08:16:00,Premium Interest,Interest,0.960792
Loanpad 60d Access,2024-02-15 08:15:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-16 08:16:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-17 08:14:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-18 08:17:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-19 08:15:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-20 08:20:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-21 08:17:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-22 08:20:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-23 08:16:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-24 08:17:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-25 08:16:00,Premium Interest,Interest,0.962568
Loanpad 60d Access,2024-02-26 08:14:00,Premium Interest,Interest,0.964344
Loanpad 60d Access,2024-02-27 08:17:00,Premium Interest,Interest,0.964344
Loanpad 60d Access,2024-02-28 08:17:00,Premium Interest,Interest,0.964344
Loanpad 60d Access,2024-02-29 08:15:00,Premium Interest,Interest,0.964344
Loanpad 60d Access,2024-03-01 08:21:00,Premium Interest,Interest,0.964344
Loanpad 60d Access,2024-03-02 08:20:00,Premium Interest,Interest,0.964344
Loanpad 60d Access,2024-03-03 08:12:00,Premium Interest,Interest,0.964344
Loanpad 60d Access,2024-03-04 08:15:00,Premium Interest,Interest,0.964344
Loanpad 60d Access,2024-03-05 08:17:00,Premium Interest,Interest,0.964344
Loanpad 60d Access,2024-03-06 08:22:00,Premium Interest,Interest,0.964344
Loanpad 60d Access,2024-03-07 08:17:00,Premium Interest,Interest,0.96612
Loanpad 60d Access,2024-03-08 08:25:00,Premium Interest,Interest,0.96612
Loanpad 60d Access,2024-03-09 08:19:00,Premium Interest,Interest,0.96612
Loanpad 60d Access,2024-03-10 08:14:00,Premium Interest,Interest,0.96612
Loanpad 60d Access,2024-03-11 08:13:00,Premium Interest,Interest,0.96612
Loanpad 60d Access,2024-03-12 08:22:00,Premium Interest,Interest,0.96612
Loanpad 60d Access,2024-03-13 08:17:00,Premium Interest,Interest,0.96612
Loanpad 60d Access,2024-03-14 08:17:00,Premium Interest,Interest,0.96612
Loanpad 60d Access,2024-03-15 08:16:00,Premium Interest,Interest,0.96612
Loanpad 60d Access,2024-03-16 08:19:00,Premium Interest,Interest,0.96612
Loanpad 60d Access,2024-03-17 08:18:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-18 08:22:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-19 08:20:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-20 08:18:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-21 08:15:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-22 08:18:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-23 08:19:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-24 08:15:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-25 08:19:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-26 08:24:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-27 08:20:00,Premium Interest,Interest,0.967896
Loanpad 60d Access,2024-03-28 08:17:00,Premium Interest,Interest,0.969672
Loanpad 60d Access,2024-03-29 08:20:00,Premium Interest,Interest,0.969672
Loanpad 60d Access,2024-03-30 08:16:00,Premium Interest,Interest,0.969672
Loanpad 60d Access,2024-03-31 08:13:00,Premium Interest,Interest,0.969672
Loanpad 60d Access,2024-04-01 08:19:00,Premium Interest,Interest,0.969672
Loanpad 60d Access,2024-04-02 08:14:00,Premium Interest,Interest,0.969672
Loanpad 60d Access,2024-04-03 08:31:00,Premium Interest,Interest,0.969672
Loanpad 60d Access,2024-04-04 08:20:00,Premium Interest,Interest,0.969672
Loanpad 60d Access,2024-04-05 08:19:00,Premium Interest,Interest,0.969672
Loanpad 60d Access,2024-04-06 08:15:00,Premium Interest,Interest,0.969672
Loanpad 60d Access,2024-04-07 08:17:00,Premium Interest,Interest,0.971448
Loanpad 60d Access,2024-04-08 08:15:00,Premium Interest,Interest,0.971448
Loanpad 60d Access,2024-04-09 08:26:00,Premium Interest,Interest,0.971448
Loanpad 60d Access,2024-04-10 08:21:00,Premium Interest,Interest,0.971448
Loanpad 60d Access,2024-04-11 08:21:00,Premium Interest,Interest,0.971448
Loanpad 60d Access,2024-04-12 08:20:00,Premium Interest,Interest,0.971448
Loanpad 60d Access,2024-04-13 08:16:00,Premium Interest,Interest,0.971448
Loanpad 60d Access,2024-04-14 08:16:00,Premium Interest,Interest,0.971448
Loanpad 60d Access,2024-04-15 08:18:00,Premium Interest,Interest,0.971448
Loanpad 60d Access,2024-04-16 08:21:00,Premium Interest,Interest,0.971448
Loanpad 60d Access,2024-04-17 08:20:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-18 08:22:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-19 08:20:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-20 08:19:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-21 08:22:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-22 08:17:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-23 08:23:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-24 08:23:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-25 08:18:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-26 08:25:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-27 08:20:00,Premium Interest,Interest,0.973224
Loanpad 60d Access,2024-04-28 08:18:00,Premium Interest,Interest,0.975
Loanpad 60d Access,2024-04-29 08:21:00,Premium Interest,Interest,0.975
Loanpad 60d Access,2024-04-30 08:17:00,Premium Interest,Interest,0.975
Loanpad 60d Access,2024-05-01 08:18:00,Premium Interest,Interest,0.975
Loanpad 60d Access,2024-05-02 08:23:00,Premium Interest,Interest,0.975
Loanpad 60d Access,2024-05-03 08:24:00,Premium Interest,Interest,0.975
Loanpad 60d Access,2024-05-04 08:21:00,Premium Interest,Interest,0.975
Loanpad 60d Access,2024-05-05 08:23:00,Premium Interest,Interest,0.975
Loanpad 60d Access,2024-05-06 08:19:00,Premium Interest,Interest,0.975
Loanpad 60d Access,2024-05-07 08:17:00,Premium Interest,Interest,0.975
Loanpad 60d Access,2024-05-08 08:20:00,Premium Interest,Interest,0.976775
Loanpad 60d Access,2024-05-09 08:20:00,Premium Interest,Interest,0.976775
Loanpad 60d Access,2024-05-10 08:18:00,Premium Interest,Interest,0.976775
Loanpad 60d Access,2024-05-11 08:30:00,Premium Interest,Interest,0.976775
Loanpad 60d Access,2024-05-12 08:21:00,Premium Interest,Interest,0.976775
Loanpad 60d Access,2024-05-13 08:19:00,Premium Interest,Interest,0.976775
Loanpad 60d Access,2024-05-14 08:25:00,Premium Interest,Interest,0.976775
Loanpad 60d Access,2024-05-15 08:20:00,Premium Interest,Interest,0.976775
Loanpad 60d Access,2024-05-16 08:22:00,Premium Interest,Interest,0.976775
Loanpad 60d Access,2024-05-17 08:27:00,Premium Interest,Interest,0.976775
